screen_name,user_id,followed_by,last_post_date,days_inactive,is_bot_suspect,verdict,reason
,1544850369817284608,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1252517048397312001,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1637507099558027267,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1557662487213969408,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2078532715838644224,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1573231714914238465,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1990034354404511744,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1802923627118985216,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1997628789808156672,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,116579971,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1796487105603854336,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1916105500162199552,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,889879211179208706,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1222608676306984962,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1322021611080482816,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1714378655785185280,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1456832003643359233,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1904567792952901632,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1474620233788841986,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1362197169663586305,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,299754541,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1634850642366808064,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2023436852313870336,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1758245554847371265,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1727755158300327936,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1573999875913555969,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1876277055555346432,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1829552267273347072,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1415756268468416520,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1133110690615418880,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2070631956824698880,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1220030348018507776,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1675710375617245185,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1791569822880235520,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2041520523176218624,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1736666585593487361,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1548635340088479751,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1781914021760991232,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1673336955768111112,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1332590875986309120,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,143655326,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1891220777694797824,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1747655579789656066,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1934576986904743936,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1638643659351416835,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2563725636,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1609480187229470721,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,19091173,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1759352946402484224,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1725137533,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1385087215122976768,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1827701660438712320,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1912626432485855232,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2068063107025354752,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2625695740,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1988858617127391232,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1266007284230115328,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1511326329928654849,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1708116361241579520,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1580510925739679745,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1593997154263105536,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1998417705830121472,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1650268779786452992,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1957198190,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2054104944739848192,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1175697115542167552,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1545751378835947524,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1816867126214307840,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1846930416936128512,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1391996311830876165,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1836888768256589824,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1501697376356028423,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1796484894316478464,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1184839845207826432,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,810392535084527617,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1796881165112037377,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1606352512776290304,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1796295960705822720,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
